song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,audio_valence,time_signature_1,key_1
186140,0.0586,0.774,0.435,0.00831,0.141,-8.917,True,0.0792,90.534,0.47,False,False
129463,0.7659999999999999,0.5710000000000001,0.3989999999999999,0.0146,0.0926,-11.919,True,0.0364,141.922,0.611,False,False
212459,0.259,0.7070000000000001,0.629,1.6e-05,0.138,-4.581,False,0.0563,122.863,0.457,False,False
232053,0.0198,0.8640000000000001,0.701,0.000856,0.0635,-7.009,False,0.0433,121.055,0.882,False,False
275080,0.111,0.795,0.594,0.0,0.162,-6.2,True,0.0747,135.002,0.409,False,False
200016,0.0917,0.58,0.922,0.0,0.1889999999999999,-3.785,True,0.0958,89.84100000000001,0.649,False,True
255757,0.0626,0.727,0.7,0.0,0.1,-7.557,False,0.11,100.019,0.6629999999999999,False,False
200727,0.223,0.902,0.474,0.000129,0.14,-5.227,True,0.122,109.971,0.0811,False,False
262013,2.97e-05,0.426,0.934,0.0089,0.113,-4.063,False,0.0685,160.077,0.285,False,False
163581,0.779,0.357,0.238,4.07e-06,0.168,-11.166,True,0.0302,141.718,0.41,False,False
180897,0.268,0.738,0.629,0.00114,0.163,-4.882,False,0.0495,146.067,0.319,False,False
172013,0.976,0.645,0.206,0.0026,0.0697,-12.063,True,0.0506,137.94,0.795,False,False
173889,0.802,0.735,0.715,0.00196,0.196,-3.777,False,0.113,83.02799999999999,0.598,False,False
200360,0.0052299999999999,0.733,0.637,0.000122,0.183,-8.056000000000001,True,0.0405,121.024,0.516,False,False
214000,0.27,0.591,0.679,0.0004179999999999,0.131,-4.893,True,0.0255,115.346,0.386,False,False
234520,0.0635,0.336,0.602,0.0,0.141,-6.354,True,0.0325,161.01,0.299,False,False
205440,0.0124,0.412,0.871,0.000128,0.2,-4.893,False,0.0458,125.043,0.141,False,True
210494,0.27,0.748,0.675,0.0,0.231,-6.487,False,0.1969999999999999,129.97799999999998,0.434,False,False
193093,0.58,0.737,0.41,0.0,0.25,-11.088,True,0.0353,104.647,0.397,False,False
230226,0.905,0.4639999999999999,0.3279999999999999,0.0,0.135,-9.005,True,0.0407,70.859,0.784,False,False
288720,0.855,0.608,0.474,0.00573,0.141,-8.312000000000001,True,0.0273,118.378,0.252,False,False
209746,0.00117,0.742,0.847,8.49e-06,0.142,-2.763,False,0.0485,112.95,0.516,False,False
166812,0.213,0.65,0.3229999999999999,0.0,0.187,-8.698,True,0.0283,110.962,0.276,False,False
119146,0.0143,0.821,0.5670000000000001,0.0,0.144,-5.4670000000000005,True,0.166,129.976,0.0985,False,False
219762,6.04e-05,0.505,0.985,1.02e-05,0.351,-4.401,True,0.119,119.993,0.243,False,False
295533,0.163,0.209,0.418,0.00195,0.113,-8.74,True,0.0338,138.265,0.123,False,False
310813,0.00737,0.634,0.8540000000000001,2.49e-06,0.0664,-3.444,True,0.0369,148.003,0.564,False,False
173600,0.00138,0.628,0.764,2.8600000000000004e-05,0.107,-4.93,True,0.0392,102.991,0.422,False,True
212933,1.6e-05,0.414,0.987,1.65e-06,0.361,-1.6909999999999998,False,0.0922,157.924,0.255,False,False
202445,0.242,0.563,0.705,0.0,0.181,-3.895,False,0.0526,109.952,0.515,False,False
231800,0.0193,0.6459999999999999,0.7509999999999999,7.85e-05,0.113,-4.876,True,0.032,87.979,0.447,False,False
231082,0.0216,0.61,0.621,0.000176,0.119,-8.158999999999999,False,0.0779,115.975,0.0824,False,False
186109,0.371,0.655,0.6859999999999999,1.13e-06,0.113,-5.7010000000000005,True,0.0279999999999999,112.974,0.544,False,False
263306,0.0102,0.5429999999999999,0.903,0.00585,0.0862,-6.658,False,0.039,162.241,0.962,False,False
159073,0.094,0.726,0.654,5.9e-06,0.1119999999999999,-7.282999999999999,True,0.205,79.942,0.178,False,False
276164,0.0192,0.6859999999999999,0.657,0.0,0.129,-6.382999999999999,True,0.188,146.066,0.124,False,True
146053,0.607,0.758,0.557,0.000218,0.193,-10.106,True,0.0453,140.795,0.887,False,False
200066,0.652,0.434,0.336,0.0,0.123,-12.828,True,0.0382,62.205,0.475,False,False
292880,0.000147,0.501,0.889,0.0114,0.217,-5.175,True,0.0364,133.519,0.257,False,False
207041,0.114,0.64,0.965,0.0,0.0961,-3.424,False,0.0593,95.063,0.885,False,False
295453,0.387,0.423,0.768,0.0,0.0915,-6.452999999999999,False,0.0738,191.426,0.584,False,False
287935,0.0069599999999999,0.502,0.879,6.81e-06,0.363,-5.499,False,0.0505,134.967,0.608,False,False
196414,0.0593,0.248,0.674,0.0,0.0678,-2.765,True,0.0719,68.661,0.207,False,True
170160,0.534,0.6679999999999999,0.687,3.3e-05,0.233,-9.999,True,0.0562,101.854,0.919,False,True
154920,0.477,0.731,0.555,1.04e-05,0.326,-8.365,True,0.175,136.342,0.961,False,False
182653,0.332,0.573,0.304,1.27e-06,0.111,-14.31,True,0.0309,102.686,0.256,False,False
268514,0.122,0.732,0.496,0.0,0.1119999999999999,-8.254,True,0.0667,139.96200000000002,0.147,False,True
287960,0.321,0.534,0.8540000000000001,4.71e-05,0.0926,-5.238,True,0.0659,92.937,0.759,False,False
185040,0.362,0.445,0.5770000000000001,0.0,0.0522,-10.079,True,0.0271,139.773,0.642,False,False
188893,0.0582,0.653,0.657,0.00139,0.349,-11.966,True,0.0316,117.972,0.96,False,False
227520,0.0134,0.425,0.976,0.0,0.1689999999999999,-3.009,True,0.178,150.006,0.422,False,False
188257,0.000345,0.578,0.769,0.00373,0.25,-4.527,True,0.0866,119.859,0.721,False,False
191826,0.0923,0.5529999999999999,0.7559999999999999,0.0,0.215,-4.583,True,0.108,94.487,0.605,False,False
278307,0.474,0.7340000000000001,0.424,0.0,0.104,-13.424,True,0.0426,119.947,0.705,False,False
276147,0.0739,0.909,0.628,0.0,0.108,-5.456,True,0.201,145.905,0.406,False,False
211440,0.0805,0.728,0.6679999999999999,1.49e-05,0.102,-5.02,True,0.126,100.537,0.162,False,False
258826,0.0208,0.583,0.7859999999999999,0.0,0.188,-3.142,False,0.0301,123.052,0.573,False,False
241910,0.00697,0.437,0.7190000000000001,3.86e-05,0.0765,-4.569,False,0.0376,169.976,0.284,False,False
253330,0.0249,0.763,0.524,0.000137,0.1169999999999999,-7.725,True,0.0759,93.998,0.411,False,False
266773,0.0023899999999999,0.429,0.6609999999999999,0.00013,0.2339999999999999,-7.227,True,0.0281,173.365,0.285,False,False
264493,0.0338,0.5660000000000001,0.755,0.0,0.315,-5.526,True,0.0368,101.006,0.445,False,False
224840,0.0423,0.774,0.7559999999999999,0.0,0.305,-4.995,True,0.0389,144.032,0.931,False,True
145253,0.629,0.535,0.912,0.00263,0.216,-8.18,True,0.0573,181.036,0.906,False,False
251903,0.214,0.555,0.8079999999999999,0.0,0.177,-4.053999999999999,True,0.0608,181.186,0.84,False,False
205933,0.172,0.731,0.804,0.00028,0.0685,-7.621,False,0.0473,107.383,0.957,False,False
217760,0.0266,0.674,0.752,0.0,0.357,-5.518,False,0.0376,129.931,0.63,False,True
169693,0.902,0.722,0.191,0.0066599999999999,0.304,-11.21,True,0.0465,108.331,0.767,False,False
268360,0.00832,0.64,0.8640000000000001,0.0,0.123,-6.5760000000000005,True,0.0315,102.026,0.7,False,False
224573,0.063,0.884,0.765,7.04e-06,0.118,-3.865,True,0.0882,99.987,0.594,False,False
289440,0.119,0.765,0.502,0.0011,0.171,-7.393,True,0.0321,144.204,0.836,False,False
258687,0.0461,0.8340000000000001,0.878,0.0,0.3339999999999999,-9.484,True,0.15,102.848,0.418,False,False
225506,0.0747,0.377,0.6629999999999999,0.000143,0.106,-8.577,True,0.0438,131.727,0.363,False,False
210573,0.424,0.618,0.805,0.00796,0.332,-4.731,True,0.0463,101.022,0.335,False,False
232532,0.0736,0.5660000000000001,0.851,1.07e-06,0.198,-3.799,True,0.0389,126.046,0.511,False,False
208223,0.639,0.5670000000000001,0.631,4.51e-06,0.0655,-9.173,True,0.0353,88.03399999999999,0.382,False,False
229000,0.524,0.594,0.561,0.0022199999999999,0.0724,-11.666,True,0.0603,140.286,0.617,False,False
219053,0.432,0.6729999999999999,0.662,1.99e-06,0.0951,-5.863,True,0.0319,104.038,0.1669999999999999,False,True
232506,0.0139,0.545,0.7809999999999999,0.0,0.161,-3.616,True,0.185,150.097,0.2769999999999999,False,False
245070,0.174,0.589,0.5,0.00162,0.127,-10.054,False,0.0703,70.255,0.313,False,False
238614,0.0164,0.912,0.412,0.013,0.104,-8.074,True,0.124,154.983,0.422,False,False
279840,0.721,0.555,0.722,0.000192,0.0477,-9.023,False,0.103,176.17700000000002,0.6809999999999999,False,False
271357,0.0583,0.379,0.732,1.58e-05,0.143,-6.898,False,0.0659,119.779,0.3979999999999999,False,False
263573,0.000541,0.941,0.696,1e-05,0.0613,-11.874,True,0.175,125.5,0.853,False,False
183466,0.00866,0.513,0.5589999999999999,0.0,0.11,-7.103,True,0.0293,135.94299999999998,0.5479999999999999,False,False
164813,0.235,0.402,0.493,3.05e-05,0.2289999999999999,-9.99,True,0.0357,124.103,0.6920000000000001,False,False
248173,0.0637,0.5329999999999999,0.8220000000000001,0.00795,0.259,-5.419,True,0.0474,91.353,0.4629999999999999,False,False
215640,0.102,0.6809999999999999,0.912,7.18e-05,0.325,-5.006,False,0.04,92.021,0.667,False,False
227440,0.5429999999999999,0.6609999999999999,0.619,0.0,0.0883,-11.348,True,0.0757,181.967,0.952,False,False
281293,0.301,0.872,0.773,0.0,0.222,-10.666,True,0.036,120.966,0.96,False,True
163170,0.013,0.8140000000000001,0.755,0.0026,0.0889,-8.523,False,0.0751,122.981,0.55,False,False
189424,0.8220000000000001,0.575,0.3779999999999999,0.0,0.347,-8.562000000000001,True,0.0278,104.049,0.564,False,False
204036,0.00448,0.6779999999999999,0.687,0.000419,0.0847,-7.206,True,0.0401,104.166,0.527,False,False
147008,1.35e-05,0.725,0.3979999999999999,0.00962,0.0552,-8.152999999999999,True,0.0696,159.97299999999998,0.4679999999999999,False,False
211720,0.0106,0.283,0.655,1.05e-06,0.0787,-5.954,False,0.0699,83.87799999999999,0.124,False,False
252160,0.143,0.659,0.696,0.0,0.13,-4.291,True,0.071,86.001,0.665,False,False
228874,0.178,0.762,0.631,0.0,0.146,-4.837,True,0.0544,118.969,0.379,False,False
217293,0.536,0.636,0.433,0.0,0.123,-8.346,True,0.0614,75.02,0.2339999999999999,False,False
176625,0.133,0.7240000000000001,0.901,0.000571,0.11,-4.383,True,0.0763,120.016,0.695,False,False
281560,0.474,0.7809999999999999,0.445,0.0,0.184,-6.061,True,0.0295,78.998,0.591,False,False
237654,0.0023,0.865,0.718,7.62e-05,0.264,-3.882,True,0.204,153.548,0.476,False,False
214095,0.00928,0.6970000000000001,0.82,0.000118,0.122,-4.275,True,0.0448,94.995,0.815,False,True
236253,0.195,0.629,0.722,0.0,0.108,-5.693,True,0.0277,118.003,0.58,False,False
236001,0.0123,0.667,0.83,0.0,0.191,-5.715,True,0.0749,113.03,0.701,False,False
172245,0.921,0.684,0.2769999999999999,6.54e-06,0.124,-13.1,True,0.0533,145.155,0.642,False,False
231106,0.144,0.551,0.542,0.0,0.192,-7.547999999999999,False,0.0298,181.931,0.916,False,False
230226,0.0285,0.573,0.7390000000000001,0.0,0.111,-5.74,True,0.129,97.085,0.451,False,False
157428,0.11,0.7290000000000001,0.7609999999999999,0.00128,0.0973,-5.477,True,0.119,124.037,0.374,False,False
218013,0.00847,0.56,0.936,0.0,0.161,-5.835,True,0.0439,112.96,0.371,False,False
123360,0.69,0.6990000000000001,0.408,0.0002189999999999,0.145,-11.46,True,0.096,171.922,0.8420000000000001,False,False
122066,0.679,0.693,0.497,0.0,0.258,-7.316,True,0.119,81.308,0.473,False,False
258426,2.62e-05,0.602,0.907,0.0033299999999999,0.222,-5.587000000000001,True,0.0522,104.348,0.461,False,True
195453,0.0364,0.435,0.903,0.00241,0.115,-4.638,False,0.14,159.984,0.446,False,False
247266,0.119,0.782,0.7659999999999999,0.000746,0.315,-8.065,False,0.2239999999999999,103.931,0.205,False,False
182413,0.903,0.499,0.364,0.0,0.149,-10.951,False,0.0868,79.543,0.7,False,False
149373,0.6609999999999999,0.55,0.8540000000000001,0.0,0.1119999999999999,-5.968,True,0.036,159.231,0.965,False,False
173508,0.85,0.6629999999999999,0.208,0.0,0.114,-10.89,True,0.0313,115.028,0.2319999999999999,False,False
180266,0.0052299999999999,0.62,0.961,0.0,0.0854,-3.198,False,0.154,114.448,0.449,False,False
244293,0.0063,0.662,0.925,1.29e-05,0.072,-3.399,True,0.0308,122.1,0.528,False,False
209066,0.0025,0.423,0.696,2.44e-06,0.221,-11.589,True,0.0335,129.02,0.7859999999999999,False,False
200213,0.26,0.753,0.9,0.000102,0.165,-1.866,False,0.0322,119.72,0.966,False,False
198473,0.5479999999999999,0.436,0.687,7.57e-06,0.105,-7.882999999999999,False,0.123,88.762,0.1169999999999999,False,False
222733,0.218,0.69,0.54,0.00657,0.115,-10.515999999999998,True,0.0317,114.846,0.764,False,False
145306,0.6559999999999999,0.517,0.535,0.0,0.0743,-8.331,False,0.0441,132.08,0.777,False,False
163125,0.00104,0.7559999999999999,0.887,0.0126,0.118,-4.131,False,0.13,122.958,0.246,False,False
192173,0.466,0.653,0.425,0.0,0.273,-6.252999999999999,True,0.0264,101.795,0.484,False,False
286653,0.134,0.342,0.2,0.000153,0.341,-13.569,True,0.0324,133.113,0.0743,False,False
179440,0.5720000000000001,0.633,0.7390000000000001,3.57e-06,0.248,-5.589,True,0.0439,104.226,0.727,False,False
208863,0.0149,0.785,0.7440000000000001,0.0066599999999999,0.0661,-4.249,False,0.0369,126.018,0.833,False,False
228754,0.125,0.8009999999999999,0.6559999999999999,8.8e-05,0.118,-7.968,False,0.133,106.071,0.882,False,False
211813,0.312,0.768,0.607,3.4e-05,0.0929,-6.044,True,0.0637,84.714,0.937,False,False
233000,0.089,0.466,0.4379999999999999,5.62e-06,0.113,-12.858,True,0.0608,193.1,0.5870000000000001,False,False
182051,0.414,0.8270000000000001,0.737,0.0,0.259,-5.394,True,0.0409,116.986,0.972,False,False
211360,0.0694,0.7490000000000001,0.6990000000000001,0.0,0.124,-7.193,False,0.0469,123.965,0.6409999999999999,False,False
214159,0.09,0.8740000000000001,0.727,5.83e-06,0.0759,-7.689,True,0.0777,98.97,0.427,False,False
230813,0.498,0.736,0.795,1.21e-06,0.254,-3.299,False,0.0545,104.066,0.511,False,True
207626,0.0227,0.7190000000000001,0.7490000000000001,0.0001899999999999,0.143,-5.521,False,0.0357,125.99,0.696,False,False
187655,0.00261,0.4589999999999999,0.8740000000000001,0.0,0.0975,-6.202999999999999,True,0.0739,144.963,0.55,False,False
217411,0.351,0.6579999999999999,0.8690000000000001,2.65e-06,0.26,-5.907,False,0.105,169.97299999999998,0.91,False,False
202751,0.022,0.71,0.547,6.04e-05,0.12,-8.215,True,0.0691,152.003,0.142,False,True
288400,0.148,0.617,0.461,0.0151,0.12,-14.485,False,0.0434,93.853,0.828,False,False
275520,0.0287,0.5870000000000001,0.961,1.73e-06,0.105,-2.329,False,0.0915,125.026,0.365,False,True
180160,0.00594,0.527,0.941,2.89e-05,0.0641,-4.213,True,0.0377,99.636,0.7929999999999999,False,True
227240,0.000616,0.531,0.85,6.08e-06,0.0665,-5.653,False,0.04,106.956,0.321,False,True
241693,0.634,0.5660000000000001,0.664,0.0,0.1159999999999999,-5.303,False,0.0464,128.945,0.437,False,False
160304,0.0249,0.75,0.8909999999999999,6.48e-06,0.0569,-3.738,True,0.2269999999999999,128.065,0.5529999999999999,False,False
182704,0.367,0.621,0.555,8.28e-06,0.188,-8.12,True,0.0305,81.464,0.66,False,False
155800,0.0893,0.8170000000000001,0.7490000000000001,0.0,0.1169999999999999,-6.948,True,0.221,147.967,0.677,False,True
147000,3.41e-06,0.449,0.968,0.00172,0.195,-4.507,False,0.0861,174.148,0.698,False,False
274213,0.00043,0.632,0.789,0.00144,0.356,-6.61,False,0.0557,98.986,0.35,False,False
177733,0.181,0.69,0.639,0.000621,0.0799,-13.579,True,0.0413,94.661,0.928,False,False
258342,0.0291,0.6409999999999999,0.922,0.0,0.0862,-4.457,True,0.0786,146.078,0.847,False,False
193000,0.000242,0.606,0.887,0.0,0.337,-4.404,True,0.0598,119.974,0.903,False,False
186756,0.191,0.4679999999999999,0.7440000000000001,5.539999999999999e-05,0.324,-7.888,False,0.209,117.071,0.61,False,False
225076,0.928,0.409,0.1369999999999999,0.0,0.0706,-9.169,True,0.0446,162.08,0.106,True,False
175453,0.7759999999999999,0.531,0.3879999999999999,2.7000000000000004e-06,0.163,-11.518,False,0.0306,88.50399999999999,0.76,False,False
222440,0.0257,0.755,0.915,0.0,0.0351,-3.505,True,0.105,113.986,0.7,False,False
232040,0.1669999999999999,0.84,0.777,0.0,0.0373,-2.967,False,0.16,108.048,0.902,False,False
191703,0.0203,0.6729999999999999,0.7170000000000001,0.00105,0.106,-7.444,True,0.0308,131.40200000000002,0.738,False,False
217800,0.481,0.2689999999999999,0.494,0.0,0.127,-8.31,True,0.0532,76.5,0.321,False,False
158733,0.401,0.614,0.6940000000000001,1.38e-06,0.235,-4.743,False,0.0337,137.088,0.8,False,False
178732,0.00261,0.5489999999999999,0.8690000000000001,1.77e-06,0.29,-4.905,False,0.0289,91.988,0.433,False,False
256681,0.8590000000000001,0.34,0.419,0.00211,0.141,-12.244000000000002,True,0.0337,99.938,0.263,False,False
110653,0.478,0.4629999999999999,0.747,0.0,0.2319999999999999,-7.559,True,0.0704,159.661,0.861,False,False
195960,0.376,0.71,0.489,0.0,0.0981,-10.224,False,0.178,130.05700000000002,0.0767,False,False
195697,0.000106,0.5479999999999999,0.94,6.440000000000001e-05,0.0696,-2.274,False,0.0472,121.994,0.7829999999999999,False,True
234613,0.0344,0.8,0.757,0.0,0.0869,-5.118,False,0.092,100.005,0.8420000000000001,False,False
238560,0.6890000000000001,0.6579999999999999,0.179,0.0,0.17,-10.866,True,0.0448,128.128,0.191,False,False
182006,0.0526,0.516,0.86,0.0,0.0858,-3.56,False,0.0494,173.87400000000002,0.35,False,False
312120,0.46,0.763,0.602,2.41e-06,0.1119999999999999,-6.263,True,0.031,127.477,0.6679999999999999,False,False
238222,0.00451,0.5489999999999999,0.7929999999999999,1.28e-05,0.118,-2.905,False,0.0389,134.971,0.0681,False,False
210200,0.263,0.653,0.609,0.00101,0.233,-7.519,False,0.037,95.982,0.482,False,False
146146,0.946,0.733,0.31,6.96e-05,0.185,-14.075,True,0.0582,113.592,0.934,False,False
213026,0.78,0.476,0.318,2e-06,0.104,-10.953,True,0.0304,126.495,0.311,False,False
272742,0.487,0.527,0.366,0.0023,0.11,-10.943,True,0.0277,98.994,0.2339999999999999,False,False
145986,0.0507,0.897,0.293,3.91e-05,0.1,-8.771,True,0.171,145.029,0.204,False,True
288533,0.000732,0.536,0.8690000000000001,0.000374,0.337,-4.91,False,0.0597,166.38299999999998,0.493,False,False
289591,0.271,0.563,0.221,6.7e-06,0.102,-11.713,False,0.0296,80.02,0.344,False,False
208395,0.156,0.599,0.78,0.0,0.1889999999999999,-5.033,True,0.0527,122.077,0.529,False,False
284026,0.0011099999999999,0.474,0.977,0.00298,0.201,-3.839,False,0.176,89.494,0.236,False,False
248453,0.479,0.425,0.5720000000000001,1.19e-05,0.235,-5.088,True,0.0294,175.73,0.721,False,False
151400,0.222,0.826,0.815,6.96e-05,0.0964,-4.773,True,0.0875,163.07299999999998,0.68,False,False
159357,0.00882,0.831,0.504,0.0,0.104,-5.846,False,0.0532,92.54,0.26,False,False
157160,0.8140000000000001,0.425,0.291,0.0,0.143,-10.554,True,0.0315,114.574,0.3929999999999999,False,False
127386,0.481,0.557,0.873,0.00021,0.395,-9.129,True,0.0444,166.18900000000002,0.967,False,False
174106,0.742,0.562,0.255,0.0,0.138,-10.255999999999998,True,0.031,114.008,0.501,False,False
238906,0.00967,0.542,0.578,5.97e-05,0.0674,-8.755,True,0.0404,128.0,0.809,False,False
229509,0.21,0.745,0.944,1.48e-06,0.3329999999999999,-3.959,True,0.134,179.991,0.951,False,False
251960,0.846,0.619,0.299,4.99e-05,0.243,-7.744,True,0.0279,115.405,0.31,False,False
200322,0.0156,0.594,0.722,0.0,0.0667,-5.751,False,0.0398,127.877,0.407,False,False
198946,0.0582,0.691,0.631,0.0,0.1689999999999999,-7.239,True,0.0377,93.984,0.5770000000000001,False,False
281066,0.763,0.451,0.34,2.49e-06,0.135,-7.466,True,0.031,110.502,0.221,False,False
243960,0.0182,0.507,0.7290000000000001,1.4e-06,0.0658,-5.399,False,0.0393,105.013,0.272,False,False
221272,0.0766,0.487,0.722,1.18e-06,0.061,-4.632,False,0.0522,128.04,0.432,False,False
213440,0.288,0.726,0.5660000000000001,0.0,0.352,-4.5,True,0.0288,99.821,0.908,True,False
176129,0.247,0.721,0.602,0.0,0.104,-7.15,False,0.0794,77.493,0.402,False,False
176586,0.00124,0.368,0.973,0.000933,0.0686,-3.685,True,0.0646,170.095,0.456,False,False
231013,0.243,0.7979999999999999,0.441,0.0,0.124,-14.589,True,0.159,126.985,0.4629999999999999,False,False
224666,0.0248,0.737,0.609,4.26e-06,0.208,-11.121,True,0.0366,99.983,0.87,False,False
192866,0.0752,0.688,0.706,0.0,0.0924,-7.925,True,0.042,131.705,0.8420000000000001,False,False
201951,0.437,0.557,0.447,0.0,0.316,-9.682,True,0.0345,81.96700000000001,0.345,False,False
196226,0.764,0.765,0.498,1.39e-05,0.139,-7.292999999999999,True,0.0279999999999999,92.024,0.51,False,False
196893,0.00143,0.632,0.639,0.0,0.221,-5.938,True,0.0259,95.506,0.733,False,False
200146,1.29e-05,0.402,0.97,2.62e-06,0.1889999999999999,-4.538,False,0.0668,75.10600000000001,0.476,False,False
258986,0.607,0.614,0.379,0.0004639999999999,0.0986,-10.48,True,0.0476,107.989,0.201,False,False
162461,0.00763,0.591,0.931,0.000216,0.153,-2.867,True,0.0967,129.975,0.17,False,False
267200,0.0343,0.482,0.769,0.00498,0.0953,-4.473,True,0.0549,149.69,0.427,False,False
268493,0.421,0.813,0.6990000000000001,2.03e-06,0.252,-7.699,True,0.0465,93.314,0.937,False,False
234909,0.4529999999999999,0.444,0.557,0.0,0.152,-5.476,True,0.0602,115.058,0.296,False,False
